"","Duration..in.seconds.","ResponseId","UserLanguage","ses_gender","ses_year_born.","ses_region.","ses_education","ses_income","ses_children","ses_citizen_status","ses_employ_status","ses_household_compo_1","ses_household_compo_2","ses_household_compo_3","ses_household_compo_4","ideo_left_right_1","ideo_interest._1","attention","budget_issue_imp_1","budget_issue_imp_2","budget_issue_imp_3","budget_issue_imp_4","budget_issue_imp_5","budget_spend_prio_6","budget_spend_prio_7","budget_spend_prio_8","budget_spend_prio_9","budget_spend_prio_10","tradeoff_cc1_tax","tradeoff_cc1_cut","tradeoff_cc1_debt","tradeoff_cc1_no_spend","tradeoff_ge_tax","tradeoff_ge_cut","tradeoff_ge_debt","tradeoff_ge_no_spend","tradeoff_tax_less_services","tradeoff_tax_sales_tax","tradeoff_tax_inc_tax","tradeoff_tax_wealth_tax","tradeoff_hc_all","tradeoff_hc_spend","tradeoff_hc_pensions","tradeoff_cc2_all","tradeoff_cc2_low_inc","tradeoff_cc2_educ_all","tradeoff_cc2_educ_low_inc","redis_fei_can1","redis_fei_can2.","redis_pnvo_rich","redis_pnvo_poor.","redis_fid_can","redis_prev_freerider","redis_iden_freerider","redis_human_nature.","PID","province","ses_language_clean","ideo_vote_fed_clean","ideo_vote_prov_clean","ideo_define_clean","trust_social_clean","trust_inst_pp","trust_inst_fed","trust_inst_prov","trust_inst_media","ses_region_cat","budget_spend_prio_health_num","budget_spend_prio_health_raw","budget_spend_prio_health_norm","budget_spend_prio_seniors_num","budget_spend_prio_seniors_raw","budget_spend_prio_seniors_norm","budget_spend_prio_cc_num","budget_spend_prio_cc_raw","budget_spend_prio_cc_norm","budget_spend_prio_ecn_num","budget_spend_prio_ecn_raw","budget_spend_prio_ecn_norm","budget_spend_prio_clim_num","budget_spend_prio_clim_raw","budget_spend_prio_clim_norm","tradeoff_cc1_tax_bin","tradeoff_cc1_tax_intensity","tradeoff_cc1_cut_bin","tradeoff_cc1_cut_intensity","tradeoff_cc1_debt_bin","tradeoff_cc1_debt_intensity","tradeoff_cc1_no_spend_bin","tradeoff_cc1_no_spend_intensity","tradeoff_ge_tax_bin","tradeoff_ge_tax_intensity","tradeoff_ge_cut_bin","tradeoff_ge_cut_intensity","tradeoff_ge_debt_bin","tradeoff_ge_debt_intensity","tradeoff_ge_no_spend_bin","tradeoff_ge_no_spend_intensity","tradeoff_tax_less_services_bin","tradeoff_tax_less_services_intensity","tradeoff_tax_sales_tax_bin","tradeoff_tax_sales_tax_intensity","tradeoff_tax_inc_tax_bin","tradeoff_tax_inc_tax_intensity","tradeoff_tax_wealth_tax_bin","tradeoff_tax_wealth_tax_intensity","tradeoff_hc_all_bin","tradeoff_hc_all_intensity","tradeoff_hc_spend_bin","tradeoff_hc_spend_intensity","tradeoff_hc_pensions_bin","tradeoff_hc_pensions_intensity","tradeoff_cc2_all_bin","tradeoff_cc2_all_intensity","tradeoff_cc2_low_inc_bin","tradeoff_cc2_low_inc_intensity","tradeoff_cc2_educ_all_bin","tradeoff_cc2_educ_all_intensity","tradeoff_cc2_educ_low_inc_bin","tradeoff_cc2_educ_low_inc_intensity","tradeoff_cc1_tax_strong","tradeoff_cc1_cut_strong","tradeoff_cc1_debt_strong","tradeoff_cc1_no_spend_strong","tradeoff_ge_tax_strong","tradeoff_ge_cut_strong","tradeoff_ge_debt_strong","tradeoff_ge_no_spend_strong","tradeoff_tax_less_services_strong","tradeoff_tax_sales_tax_strong","tradeoff_tax_inc_tax_strong","tradeoff_tax_wealth_tax_strong","tradeoff_hc_all_strong","tradeoff_hc_spend_strong","tradeoff_hc_pensions_strong","tradeoff_cc2_all_strong","tradeoff_cc2_low_inc_strong","tradeoff_cc2_educ_all_strong","tradeoff_cc2_educ_low_inc_strong","redis_intelligence_num","redis_intelligence_bin","redis_opportunity_num","redis_opportunity_bin","redis_reasons_rich_num","redis_reasons_rich_bin","redis_reasons_poor_num","redis_reasons_poor_bin","redis_effort_num","redis_effort_bin","redis_social_benefits_num","redis_social_benefits_bin","redis_welfare_num","redis_welfare_bin","redis_no_cheat_system_num","redis_no_cheat_system_bin","trust_social_num","trust_social_bin","trust_inst_pp_num","trust_inst_pp_bin","trust_inst_fed_num","trust_inst_fed_bin","trust_inst_prov_num","trust_inst_prov_bin","trust_inst_media_num","trust_inst_media_bin"
"2006",1428,"R_5rTAGOymULvRlza","EN","Female",1962,"Alberta","Some technical, community college, CEGEP, College Classique","$90,001 to $110,000","In couple with children","Yes","Retired",0,0,0,0,3,8,"Brown",1,5,3,4,2,30,10,20,10,30,10,60,10,20,10,50,40,0,30,15,15,40,50,30,20,60,20,20,0,"Sometimes","","Sometimes","Sometimes","Rarely","Rarely","Sometimes","Sometimes","0b775fa9-99ec-f011-8d4c-002248d5417f","Alberta","English","Liberal Party of Canada","New Democratic Party","First Canadian, second Albertan",7,3,6,0,3,"Alberta",30,0.3,0.25,10,0.1,0,20,0.2,0.25,10,0.1,0,30,0.3,0.25,0,-15,1,35,0,-15,0,-5,0,-15,1,25,0,15,0,-25,0,5,0,-10,0,-10,1,15,1,16.6666666666667,0,-3.33333333333334,0,-13.3333333333333,1,35,0,-5,0,-5,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.33,0,0.33,0,0.33,0,0.66,1,7,1,3,0,6,1,0,0,3,0
"2007",10233,"R_60w2tVRkRo6K7QX","EN","Female",1993,"Alberta","Master’s degree","$90,001 to $110,000","In couple with children","No","A caregiver or homemaker",1,0,0,0,7,5,"Brown",2,3,5,4,1,25,17,30,23,5,5,50,25,20,0,0,0,100,20,10,40,30,100,0,0,35,20,30,15,"Never","","Sometimes","Most of the time","Rarely","Sometimes","Rarely","Rarely","d03d615a-e8ef-f011-8d4c-002248d5417f","Alberta","English","Did not vote","Did not vote","Equally Canadian and Albertan",5,4,4,4,4,"Alberta",25,0.25,0.25,17,0.17,0.25,30,0.3,0.25,23,0.23,0.25,5,0.05,0,0,-20,1,25,0,0,0,-5,0,-25,0,-25,0,-25,1,75,0,-5,0,-15,1,15,0,5,1,66.6666666666667,0,-33.3333333333333,0,-33.3333333333333,1,10,0,-5,0,5,0,-10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0.33,0,0,0,0.33,0,0.66,1,0.66,1,0.33,0,5,0,4,0,4,0,4,0,4,0
"2008",961,"R_1kM3wnSB0qOrdXx","EN","Female",1956,"Alberta","Completed technical, community college, CEGEP, College Classique","$60,001 to $90,000","In couple without children","Yes","Retired",NA,NA,NA,NA,4,5,"Brown",1,4,2,3,5,60,10,10,10,10,10,10,20,60,20,50,20,10,50,10,20,20,10,80,10,70,10,10,10,"","Sometimes","Sometimes","Rarely","Rarely","Most of the time","Rarely","Most of the time","b5dd787d-e8ef-f011-8d4c-002248d5417f","Alberta","English","Liberal Party of Canada","New Democratic Party","First Canadian, second Albertan",7,5,6,2,6,"Alberta",60,0.6,0.5,10,0.1,0,10,0.1,0,10,0.1,0,10,0.1,0,0,-15,0,-15,0,-5,1,35,0,-5,1,25,0,-5,0,-15,1,25,0,-15,0,-5,0,-5,0,-23.3333333333333,1,46.6666666666667,0,-23.3333333333333,1,45,0,-15,0,-15,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0.66,1,0.33,0,1,1,0.66,1,1,1,7,1,5,0,6,1,2,0,6,1
"2009",1694,"R_3gHbwjTnqmTu0V3","EN","Female",2005,"Alberta","Completed secondary/ high school","$1 to $30,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,3,3,"Brown",1,2,5,4,3,20,20,40,10,10,20,40,25,15,25,25,25,25,10,10,40,40,30,50,20,20,30,20,30,"","Sometimes","Most of the time","Most of the time","Sometimes","Sometimes","Sometimes","Rarely","75686453-e8ef-f011-8d4c-002248d5417f","Alberta","English","New Democratic Party","New Democratic Party","Equally Canadian and Albertan",5,3,4,3,5,"Alberta",20,0.2,0.25,20,0.2,0.25,40,0.4,0.5,10,0.1,0,10,0.1,0,0,-5,1,15,0,0,0,-10,0,0,0,0,0,0,0,0,0,-15,0,-15,0,15,0,15,0,-3.33333333333334,1,16.6666666666667,0,-13.3333333333333,0,-5,0,5,0,-5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0,0,0,0,0.66,1,0.66,1,0.33,0,0.33,0,5,0,3,0,4,0,3,0,5,0
"2010",601,"R_3qgX1ar96DnC0fk","EN","Male",1993,"Nova Scotia","Completed secondary/ high school","$110,001 to $150,000","In couple with children","Yes","Working full-time (35 or more hours per week)",2,0,0,0,7,6,"Brown",1,2,3,4,5,30,20,20,20,10,0,0,0,100,0,0,0,100,10,10,40,40,10,70,20,10,30,30,30,"Sometimes","","Most of the time","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","4379cad6-92f0-f011-8d4c-002248d5417f","Nova Scotia","English","Conservative Party of Canada","Progressive Conservative Association of Nova Scotia","Equally Canadian and Nova Scotian",4,2,1,2,0,"East Coast",30,0.3,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,10,0.1,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-15,0,-15,0,15,0,15,0,-23.3333333333333,1,36.6666666666667,0,-13.3333333333333,0,-15,0,5,0,5,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0.33,0,0.66,1,0.66,1,0.33,0,0.33,0,4,0,2,0,1,0,2,0,0,0
"2011",526,"R_27fk56STMS7qPDS","EN","Male",1998,"Nova Scotia","Completed technical, community college, CEGEP, College Classique","$30,001 to $60,000","Alone without children","No","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,7,"Brown",4,5,1,2,3,60,20,0,20,0,0,0,0,100,0,0,0,100,0,0,50,50,0,100,0,0,0,0,100,"Most of the time","","Most of the time","Sometimes","Most of the time","Sometimes","Sometimes","Rarely","4d79cad6-92f0-f011-8d4c-002248d5417f","Nova Scotia","English","Did not vote","Did not vote","Equally Canadian and Nova Scotian",5,5,6,6,6,"East Coast",60,0.6,0.5,20,0.2,0.25,0,0,0,20,0.2,0.25,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,25,0,25,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,0,-25,0,-25,0,-25,1,75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,NA,0,0,0,0.33,0,1,1,0.66,1,0.33,0,0.33,0,5,0,5,0,6,1,6,1,6,1
"2012",889,"R_3fJFYUvzfNStU16","EN","Male",1990,"Alberta","Some technical, community college, CEGEP, College Classique","$1 to $30,000","Alone without children","Yes","Retired",NA,NA,NA,NA,4,4,"Brown",1,3,5,2,4,30,10,10,40,10,0,0,0,100,0,0,0,100,0,0,50,50,33,34,33,0,100,0,0,"","Most of the time","Sometimes","Most of the time","Sometimes","Most of the time","Rarely","Most of the time","b19903b8-c0ef-f011-8d4c-002248d5417f","Alberta","English","Did not vote","Did not vote","Solely as Canadian",4,5,5,5,5,"Alberta",30,0.3,0.25,10,0.1,0,10,0.1,0,40,0.4,0.5,10,0.1,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,25,0,25,0,-0.333333333333336,1,0.666666666666664,0,-0.333333333333336,0,-25,1,75,0,-25,0,-25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,1,0.33,0,0,0,0.66,1,1,1,0.66,1,1,1,4,0,5,0,5,0,5,0,5,0
"2013",404,"R_5rk0XLrsHs07813","EN","Male",2003,"Alberta","Completed secondary/ high school","$1 to $30,000","Alone without children","Yes","Working part-time (less than 35 hours per week)",NA,NA,NA,NA,10,10,"Brown",2,1,5,3,4,80,5,5,10,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,"Rarely","","Most of the time","Most of the time","Sometimes","Rarely","Most of the time","Never","103c615a-e8ef-f011-8d4c-002248d5417f","Alberta","English","Another party","United Conservative Party of Alberta","Solely as Albertan",0,0,0,0,0,"Alberta",80,0.8,0.75,5,0.05,0,5,0.05,0,10,0.1,0,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,1,75,0,-25,0,-25,0,-25,0,-33.3333333333333,0,-33.3333333333333,1,66.6666666666667,0,-25,1,75,0,-25,0,-25,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.33,0,NA,0,0,0,0,0,0.66,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",1489,"R_79tfK6wp12cFN7z","EN","Female",1947,"Prince Edward Island","Completed secondary/ high school","$30,001 to $60,000","In couple without children","Yes","Retired",NA,NA,NA,NA,7,7,"Brown",1,4,2,3,5,65,15,5,10,5,30,35,35,0,20,0,30,50,0,5,45,50,0,75,25,10,25,0,65,"Sometimes","","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","Most of the time","e8f315ec-92f0-f011-8d4c-002248d5417f","Prince Edward Island","English","Liberal Party of Canada","Progressive Conservative Party of Prince Edward Island","First Prince Edward Islander, second Canadian",9,9,10,10,7,"East Coast",65,0.65,0.75,15,0.15,0.25,5,0.05,0,10,0.1,0,5,0.05,0,0,5,0,10,0,10,0,-25,0,-5,0,-25,0,5,1,25,0,-25,0,-20,0,20,1,25,0,-33.3333333333333,1,41.6666666666667,0,-8.33333333333334,0,-15,0,0,0,-25,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.66,1,1,1,9,1,9,1,10,1,10,1,7,1
"2015",3625,"R_70TKOMufd1iPOad","EN","Male",1995,"New Brunswick","Bachelor’s degree","$60,001 to $90,000","Alone without children","No","Working full-time (35 or more hours per week)",NA,NA,NA,NA,10,10,"Brown",1,3,2,4,5,30,15,20,30,5,10,30,10,50,30,30,20,20,30,40,20,10,30,50,20,35,20,35,10,"","Sometimes","Most of the time","Rarely","Sometimes","Sometimes","Most of the time","Never","46ba5960-e8ef-f011-8d4c-002248d5417f","New Brunswick","English","Conservative Party of Canada","Liberal Party of New Brunswick","Solely as Canadian",2,3,6,6,2,"East Coast",30,0.3,0.25,15,0.15,0.25,20,0.2,0.25,30,0.3,0.25,5,0.05,0,0,-15,0,5,0,-15,1,25,0,5,0,5,0,-5,0,-5,0,5,1,15,0,-5,0,-15,0,-3.33333333333334,1,16.6666666666667,0,-13.3333333333333,0,10,0,-5,0,10,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0,0,0.66,1,0.66,1,0.66,1,0,0,0,0,2,0,3,0,6,1,6,1,2,0
"2016",595,"R_111mPQvKI84rUHa","EN","Female",1998,"Prince Edward Island","Master’s degree","$150,001 to $200,000","Alone without children","Yes","Self-employed",NA,NA,NA,NA,1,10,"Brown",1,2,4,3,5,20,20,20,20,20,0,50,50,0,0,25,35,40,25,0,50,25,0,0,100,20,0,50,30,"","Most of the time","Most of the time","Most of the time","Sometimes","Rarely","Sometimes","Rarely","dfbc5960-e8ef-f011-8d4c-002248d5417f","Prince Edward Island","English","Liberal Party of Canada","Progressive Conservative Party of Prince Edward Island","Equally Canadian and Prince Edward Islander",4,7,9,10,10,"East Coast",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,-25,0,25,0,25,0,-25,0,-25,0,0,0,10,1,15,0,0,0,-25,1,25,0,0,0,-33.3333333333333,0,-33.3333333333333,1,66.6666666666667,0,-5,0,-25,1,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,1,0,0,0,0,0.66,1,0.33,0,0.33,0,0.33,0,4,0,7,1,9,1,10,1,10,1
"2017",341,"R_5Jqsf0aqtyVALwy","EN","Female",1972,"Prince Edward Island","Professional degree or doctorate","$90,001 to $110,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,2,"Brown",1,5,4,3,2,40,30,10,10,10,0,0,0,100,0,0,0,100,20,0,20,60,34,33,33,30,20,40,10,"Sometimes","","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","296040de-92f0-f011-8d4c-002248d5417f","Prince Edward Island","English","Liberal Party of Canada","Green Party of Prince Edward Island","Solely as Canadian",6,3,4,1,3,"East Coast",40,0.4,0.5,30,0.3,0.25,10,0.1,0,10,0.1,0,10,0.1,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-5,0,-25,0,-5,1,35,1,0.666666666666664,0,-0.333333333333336,0,-0.333333333333336,0,5,0,-5,1,15,0,-15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.66,1,6,1,3,0,4,0,1,0,3,0
"2018",512,"R_3R8My1MuinJlwH1","EN","Male",1974,"Newfoundland and Labrador","Bachelor’s degree","$90,001 to $110,000","In couple with children","Yes","Working full-time (35 or more hours per week)",0,1,1,0,2,8,"Brown",1,3,2,5,4,20,15,20,25,20,35,20,35,10,20,20,20,40,0,0,60,40,33,34,33,20,30,20,30,"Sometimes","","Most of the time","Most of the time","Rarely","Most of the time","Rarely","Sometimes","cf6040de-92f0-f011-8d4c-002248d5417f","Newfoundland and Labrador","English","Liberal Party of Canada","Liberal Party of Newfoundland and Labrador","First Canadian, second Newfoundlander and/or Labradorian",6,5,7,6,6,"East Coast",20,0.2,0.25,15,0.15,0.25,20,0.2,0.25,25,0.25,0.25,20,0.2,0.25,0,10,0,-5,0,10,0,-15,0,-5,0,-5,0,-5,1,15,0,-25,0,-25,1,35,0,15,0,-0.333333333333336,1,0.666666666666664,0,-0.333333333333336,0,-5,0,5,0,-5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0,0,0.33,0,1,1,0.66,1,0.66,1,6,1,5,0,7,1,6,1,6,1
"2019",580,"R_3lxWfFrTITusx37","EN","Female",1998,"Newfoundland and Labrador","Master’s degree","More than $200,000","Other/Prefer not to answer","Yes","Working full-time (35 or more hours per week)",0,0,0,0,5,0,"Brown",1,2,5,3,4,20,20,20,20,20,25,25,40,10,25,30,25,20,0,0,50,50,0,100,0,20,30,25,25,"Sometimes","","Sometimes","Sometimes","Sometimes","Sometimes","Most of the time","Sometimes","13120eb1-c0ef-f011-8d4c-002248d5417f","Newfoundland and Labrador","English","Liberal Party of Canada","Newfoundland and Labrador New Democratic Party","Equally Canadian and Newfoundlander and/or Labradorian",3,3,3,4,3,"East Coast",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,0,0,0,1,15,0,-15,0,0,1,5,0,0,0,-5,0,-25,0,-25,0,25,0,25,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,0,-5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0,0,0.66,1,3,0,3,0,3,0,4,0,3,0
"2020",575,"R_1EyQEQ1TTFPlT9X","EN","Female",1986,"Prince Edward Island","Some university","$60,001 to $90,000","Alone with children","Yes","Working full-time (35 or more hours per week)",0,1,1,0,5,6,"Brown",1,2,3,4,5,50,25,0,0,25,0,25,50,25,0,25,50,25,25,0,25,50,0,50,50,0,50,50,0,"","Sometimes","Rarely","Rarely","Rarely","Rarely","Most of the time","Sometimes","d5bc5960-e8ef-f011-8d4c-002248d5417f","Prince Edward Island","English","Liberal Party of Canada","Liberal Party off Prince Edward Island","First Canadian, second Prince Edward Islander",2,5,5,5,2,"East Coast",50,0.5,0.5,25,0.25,0.25,0,0,0,0,0,0,25,0.25,0.25,0,-25,0,0,1,25,0,0,0,-25,0,0,1,25,0,0,0,0,0,-25,0,0,1,25,0,-33.3333333333333,0,16.6666666666667,0,16.6666666666667,0,-25,0,25,0,25,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.66,1,0.66,1,0.33,0,0.33,0,0,0,0.66,1,2,0,5,0,5,0,5,0,2,0
"2021",402,"R_3NNDp5X01oIbvPj","EN","Male",1974,"Alberta","Some university","$150,001 to $200,000","In couple with children","Yes","Working full-time (35 or more hours per week)",1,1,0,0,5,0,"Brown",1,2,4,3,5,60,10,10,15,5,100,0,0,0,0,0,0,100,0,10,40,50,30,30,40,10,40,10,40,"","Most of the time","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","378e1c6d-e8ef-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","United Conservative Party of Alberta","Solely as Canadian",8,0,0,0,3,"Alberta",60,0.6,0.5,10,0.1,0,10,0.1,0,15,0.15,0.25,5,0.05,0,1,75,0,-25,0,-25,0,-25,0,-25,0,-25,0,-25,1,75,0,-25,0,-15,0,15,1,25,0,-3.33333333333334,0,-3.33333333333334,1,6.66666666666666,0,-15,0,15,0,-15,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.66,1,8,1,0,0,0,0,0,0,3,0
"2022",775,"R_5CEcCGwcKVsWgTs","EN","Female",1959,"Prince Edward Island","Bachelor’s degree","$90,001 to $110,000","Alone without children","Yes","Seasonal work",NA,NA,NA,NA,4,9,"Brown",1,5,3,2,4,50,10,10,20,10,40,10,50,0,40,15,45,0,5,50,30,15,50,50,0,50,5,40,5,"Sometimes","","Most of the time","Most of the time","Rarely","Sometimes","Rarely","Rarely","e1f315ec-92f0-f011-8d4c-002248d5417f","Prince Edward Island","English","Liberal Party of Canada","Green Party of Prince Edward Island","Solely as Canadian",8,5,7,3,8,"East Coast",50,0.5,0.5,10,0.1,0,10,0.1,0,20,0.2,0.25,10,0.1,0,0,15,0,-15,1,25,0,-25,0,15,0,-10,1,20,0,-25,0,-20,1,25,0,5,0,-10,0,16.6666666666667,0,16.6666666666667,0,-33.3333333333333,1,25,0,-20,0,15,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0,0,0.33,0,0.66,1,0.66,1,0.33,0,8,1,5,0,7,1,3,0,8,1
"2023",562,"R_6ia1SH6GguURHEm","EN","Male",1954,"Alberta","Master’s degree","$30,001 to $60,000","In couple with children","Yes","Retired",0,0,0,3,8,9,"Brown",4,5,2,1,3,45,10,20,25,0,50,50,0,0,25,0,5,70,5,25,50,20,0,40,60,0,25,50,25,"Sometimes","","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","00f415ec-92f0-f011-8d4c-002248d5417f","Alberta","English","Conservative Party of Canada","United Conservative Party of Alberta","First Canadian, second Albertan",6,4,2,6,1,"Alberta",45,0.45,0.5,10,0.1,0,20,0.2,0.25,25,0.25,0.25,0,0,0,0,25,0,25,0,-25,0,-25,0,0,0,-25,0,-20,1,45,0,-20,0,0,1,25,0,-5,0,-33.3333333333333,0,6.66666666666666,1,26.6666666666667,0,-25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.33,0,0.33,0,0.66,1,6,1,4,0,2,0,6,1,1,0
"2024",499,"R_3bquqaHsYcVELBf","EN","Male",1991,"Alberta","Master’s degree","$60,001 to $90,000","In couple with children","No","Working full-time (35 or more hours per week)",1,0,0,0,5,8,"Brown",2,3,4,1,5,50,10,20,10,10,0,20,0,80,10,30,20,40,100,0,0,0,0,100,0,40,30,20,10,"Never","","Most of the time","Most of the time","Never","Most of the time","Rarely","Never","0c0961f8-75ed-f011-8d4c-002248d5417f","Alberta","English","Green Party of Canada","United Conservative Party of Alberta","Solely as Canadian",0,0,0,0,0,"Alberta",50,0.5,0.5,10,0.1,0,20,0.2,0.25,10,0.1,0,10,0.1,0,0,-25,0,-5,0,-25,1,55,0,-15,0,5,0,-5,1,15,1,75,0,-25,0,-25,0,-25,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,1,15,0,5,0,-5,0,-15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,1,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0
"2025",723,"R_6B8tl6WxCO8BbvD","EN","Female",1975,"Newfoundland and Labrador","Master’s degree","$150,001 to $200,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,5,"Brown",1,5,4,2,3,60,3,2,5,30,0,0,0,100,40,0,10,50,50,10,30,10,50,10,40,50,50,0,0,"Never","","Never","Rarely","Most of the time","Sometimes","Most of the time","Rarely","146040de-92f0-f011-8d4c-002248d5417f","Newfoundland and Labrador","English","Liberal Party of Canada","Liberal Party of Newfoundland and Labrador","Solely as Canadian",7,8,8,0,0,"East Coast",60,0.6,0.5,3,0.03,0,2,0.02,0,5,0.05,0,30,0.3,0.25,0,-25,0,-25,0,-25,1,75,0,15,0,-25,0,-15,1,25,1,25,0,-15,0,5,0,-15,1,16.6666666666667,0,-23.3333333333333,0,6.66666666666666,0,25,0,25,0,-25,0,-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.66,1,1,1,0.66,1,0,0,0.33,0,7,1,8,1,8,1,0,0,0,0
"2026",308,"R_3fZyKf8ujaASHkU","EN","Male",1993,"Alberta","Completed technical, community college, CEGEP, College Classique","$30,001 to $60,000","Alone without children","No","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,5,"Brown",2,4,5,1,3,80,10,0,10,0,0,0,0,100,0,0,0,100,50,0,50,0,20,10,70,10,10,70,10,"Rarely","","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","6e2ca12a-52f1-f011-8d4c-002248d5417f","Alberta","English","Did not vote","Did not vote","Equally Canadian and Albertan",2,1,0,1,0,"Alberta",80,0.8,0.75,10,0.1,0,0,0,0,10,0.1,0,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,25,0,-25,0,25,0,-25,0,-13.3333333333333,0,-23.3333333333333,1,36.6666666666667,0,-15,0,-15,1,45,0,-15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.33,0,2,0,1,0,0,0,1,0,0,0
