"","id","userFR_bin","ses_male_bin","ses_age","age1824_bin","age2534_bin","age3544_bin","age4554_bin","age5564_bin","age65plus_bin","alberta_bin","bcolumbia_bin","nova_scotia_bin","ontario_bin","quebec_bin","yukon_bin","ses_french_bin","ses_education_char","ses_educBachelor_bin","ses_educElementary_bin","ses_educSecondaryCompleted_bin","ses_educTechnicalCompleted_bin","ses_educMaster_bin","ses_educDoctorate_bin","ses_educHighSchoolSome_bin","ses_educTechnicalSome_bin","ses_educUniversitySome_bin","ses_income_char","ses_income_num","ses_income30000_bin","ses_income60000_bin","ses_income90000_bin","ses_income110000_bin","ses_income150000_bin","ses_income200000_bin","ses_incomeMore200000_bin","ses_postalCode","ses_matStatus","ses_matStatus_char","matStatus_single_bin","matStatus_married_bin","matStatus_commonlaw_bin","matStatus_widow_bin","matStatus_divorced_bin","ses_home_ownership_char","home_owned_bin","home_rented_bin","ses_children_char","alone_with_children_bin","alone_without_children_bin","couple_with_children_bin","couple_without_children_bin","ses_citizenYes_bin","ses_employ_status_char","employ_caregiver_bin","employ_student_bin","employ_disabled_bin","employ_retired_bin","employ_seasonal_bin","employ_self_bin","employ_temp_notwork_bin","employ_unemployed_bin","employ_fulltime_bin","employ_parttime_bin","ses_family_structure_char","family_single_bin","family_separate_bin","family_first_union_bin","family_second_union_bin","family_other_bin","ses_children05_char","ses_0children05_bin","ses_1children05_bin","ses_2children05_bin","ses_3children05_bin","ses_children612_char","ses_0children612_bin","ses_1children612_bin","ses_2children612_bin","ses_3children612_bin","ses_children1317_char","ses_0children1317_bin","ses_1children1317_bin","ses_2children1317_bin","ses_3children1317_bin","ses_4children1317_bin","ses_children18_char","ses_0children18_bin","ses_1children18_bin","ses_2children18_bin","ses_3children18_bin","ses_4children18_bin","ideo_right_num","ideo_interest_politics_num","ideo_cynicism","ideo_cynicism_char","ideo_them_bin","ideo_party_bin","ideo_country_bin","ideo_dontknow_bin","budget_health_priority_num","budget_education_priority_num","budget_pensions_priority_num","budget_taxes_priority_num","budget_debt_priority_num","budget_spend_prio_health_norm","budget_spend_prio_seniors_norm","budget_spend_prio_childcare_norm","budget_spend_prio_costLiving_norm","budget_spend_prio_climateChange_norm","tradeoff_childcare_num","tradeoff_childcare_higher_taxes_num","tradeoff_childcare_by_cutting_num","tradeoff_childcare_debt_num","tradeoff_no_taxes_num","tradeoff_taxes_sales_num","tradeoff_taxes_high_income_num","tradeoff_taxes_wealthy_num","tradeoff_taxconst_char","tradeoff_capital_bin","tradeoff_sales_bin","tradeoff_income_bin","tradeoff_no_exception_bin","tradeoff_dontremember_bin","tradeoff_childcare_benefits_num","tradeoff_childcare_lowincome_num","tradeoff_childcare_char","tradeoff_childcare_benefits_bin","tradeoff_childcare_income_bin","tradeoff_childcare_dontremember_bin","tradeoff_childcare_no_mention_bin","tradeoff_senior_benefits_num","tradeoff_senior_income_num"
"247",247,1,0,56,0,0,0,0,1,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"G1W",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"other",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7,"Their party","their_party",0,1,0,0,0.75,0.5,0.25,1,0,0.5,0,0.25,0.25,0,NA,NA,NA,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33
"248",248,1,1,72,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G1S",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"retired",0,0,0,1,0,0,0,0,0,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.9,"Their party","their_party",0,1,0,0,1,0.75,0.5,0.25,0,0.25,0.25,0,0,0.5,NA,NA,0.33,NA,NA,NA,0.66,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA
"249",249,1,0,37,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G1L",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"1 enfant 0-5 ans",0,1,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.22,0.6,"Their party","their_party",0,1,0,0,0.75,1,0.5,0.25,0,0,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.33,"A capital gains tax.",1,0,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"250",250,1,1,67,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"J0S",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.8,"The country","the_country",0,0,1,0,0.75,1,0.25,0.5,0,0.25,0.25,0.25,0,0.25,NA,NA,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA
"251",251,1,1,36,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"h7a",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.7,"Themselves","themselves",1,0,0,0,0.5,0.25,0,1,0.75,0,0,0,0.25,0.5,NA,0.33,NA,NA,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"252",252,1,1,55,0,0,0,0,1,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G1M",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,0,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.9,"Themselves","themselves",1,0,0,0,0.75,1,0.5,0,0.25,0.25,0,0,0,0.5,NA,NA,NA,0.33,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0,NA
"253",253,1,0,71,0,0,0,0,0,1,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$30,001_to_$60,000",NA,0,1,0,0,0,0,0,"G6E",NA,"divorced",0,0,0,0,1,"rented",0,1,"alone_without_children",0,1,0,0,0,"retired",0,0,0,1,0,0,0,0,0,0,"single parent",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.6,"Their party","their_party",0,1,0,0,1,0.75,0,0.25,0.5,0.25,0.25,0,0,0.25,NA,NA,NA,NA,0.66,NA,NA,NA,"A capital gains tax.",1,0,0,0,0,NA,0.66,"No trade-off was mentioned.",0,0,0,1,NA,0.33
"254",254,1,1,69,0,0,0,0,0,1,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"j3e",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_part_time_less_than_35_hours_per_week",0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.9,"Their party","their_party",0,1,0,0,0.25,0,0.75,1,0.5,0.5,0.25,0,0.25,0,NA,NA,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA
"255",255,1,0,43,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"G2A",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two parents_in_a_relationship_in_a_second_union_marriage_or_common_law",0,0,0,1,0,"0 enfant 0-5 ans",1,0,0,0,"1 enfant 6-12 ans",0,1,0,0,"1 enfant 13-17 ans",0,1,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.11,0.8,"Their party","their_party",0,1,0,0,0.75,1,0.5,0,0.25,0.25,0.25,0.25,0.25,0.25,0.66,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,1
"256",256,1,1,76,0,0,0,0,0,1,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$1_to_$30,000",NA,1,0,0,0,0,0,0,"J6Z",NA,"single",1,0,0,0,0,"rented",0,1,"alone_without_children",0,1,0,0,1,"retired",0,0,0,1,0,0,0,0,0,0,"single parent",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.7,"The country","the_country",0,0,1,0,1,0.75,0.25,0,0.5,0.25,0.25,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66
"257",257,1,1,47,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"j5r",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"2 enfants 13-17 ans",0,0,1,0,0,"1 enfant 18+ ans",0,1,0,0,0,0.44,0.8,"Their party","their_party",0,1,0,0,1,0.75,0,0.5,0.25,0.25,0,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0,"A capital gains tax.",1,0,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1
"258",258,1,0,73,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H9W",NA,"widower",0,0,0,1,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"retired",0,0,0,1,0,0,0,0,0,0,"single parent",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.5,"Their party","their_party",0,1,0,0,1,0.75,0.25,0.5,0,0.25,0,0,0.25,0.25,NA,0.66,NA,NA,0.33,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66
"259",259,1,1,54,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g7S",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two parents_in_a_relationship_in_a_second_union_marriage_or_common_law",0,0,0,1,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"2 enfants 18+ ans",0,0,1,0,0,0.33,0.8,"The country","the_country",0,0,1,0,0.25,0.75,1,0.5,0,0.25,0.25,0,0.25,0.25,NA,0.66,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA
"260",260,1,0,59,0,0,0,0,1,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$110,001_to_$150,000",NA,0,0,0,0,1,0,0,"G1J",NA,"common_law",0,0,1,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.7,"The country","the_country",0,0,1,0,1,0.75,0.5,0.25,0,0.5,0.25,0,0.25,0,NA,NA,0.66,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0,NA
"261",261,1,1,79,0,0,0,0,0,1,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$60,001_to_$90,000",NA,0,0,1,0,0,0,0,"G5L",NA,"divorced",0,0,0,0,1,"rented",0,1,"alone_without_children",0,1,0,0,1,"retired",0,0,0,1,0,0,0,0,0,0,"other",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.8,"The country","the_country",0,0,1,0,1,0.75,0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.66,NA,NA,NA,NA,NA,NA,0,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA
"262",262,1,0,38,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$30,001_to_$60,000",NA,0,1,0,0,0,0,0,"J8t",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"other",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.8,"Don’t know","dont_know",0,0,0,1,0.75,0.5,0.25,1,0,0.25,0.25,0,0.25,0.25,NA,NA,0.33,NA,NA,0,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA
"263",263,1,1,47,0,0,0,1,0,0,0,0,0,0,1,0,1,"some_university",0,0,0,0,0,0,0,0,1,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"G2G",NA,"widower",0,0,0,1,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_with_children",1,0,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"single parent",1,0,0,0,0,"0 enfant 0-5 ans",1,0,0,0,"1 enfant 6-12 ans",0,1,0,0,"1 enfant 13-17 ans",0,1,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.88,0.7,"Their party","their_party",0,1,0,0,0.25,0.5,0,1,0.75,0.25,0.25,0,0.5,0,0,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"264",264,1,1,65,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$30,001_to_$60,000",NA,0,1,0,0,0,0,0,"j2l",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,0,"unemployed_and_looking_for_work",0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1,"Themselves","themselves",1,0,0,0,1,0.75,0.5,0.25,0,0.25,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,1,"A tax on high incomes.",0,0,1,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0,NA
"265",265,1,1,75,0,0,0,0,0,1,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"J4l",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,0,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.9,"Their party","their_party",0,1,0,0,0.5,1,0,0.25,0.75,0,0.25,0.25,0,0.25,NA,NA,NA,NA,0.33,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33
"266",266,1,0,60,0,0,0,0,1,0,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"J4B",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.8,"The country","the_country",0,0,1,0,0.75,1,0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,NA,0.66,NA,NA,NA,NA,NA,0.66,"A capital gains tax.",1,0,0,0,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"267",267,1,0,53,0,0,0,1,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"H4P",NA,"married",0,1,0,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.9,"Themselves","themselves",1,0,0,0,1,0.5,0.25,0.75,0,0.25,0.5,0,0,0,NA,NA,0.66,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"268",268,1,0,54,0,0,0,1,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"g0x",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.6,"Their party","their_party",0,1,0,0,1,0.5,0.25,0,0.75,0.5,0,0,0,0.25,NA,0,NA,NA,NA,NA,NA,0.33,"A capital gains tax.",1,0,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"269",269,1,1,52,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$110,001_to_$150,000",NA,0,0,0,0,1,0,0,"H4H",NA,"widower",0,0,0,1,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_with_children",1,0,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"single parent",1,0,0,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"1 enfant 13-17 ans",0,1,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.22,0.8,"Their party","their_party",0,1,0,0,0.75,1,0.25,0.5,0,0.25,0.5,0,0,0.25,NA,NA,NA,NA,NA,0,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"270",270,1,0,50,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"G0X",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.8,"Their party","their_party",0,1,0,0,0.75,1,0.5,0,0.25,0.25,0.5,0,0,0.25,NA,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"271",271,1,0,48,0,0,0,1,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"H3K",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_part_time_less_than_35_hours_per_week",0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.8,"The country","the_country",0,0,1,0,1,0.75,0.5,0.25,0,0.5,0,0,0.25,0,NA,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA
"272",272,1,1,74,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J7A",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.9,"The country","the_country",0,0,1,0,1,0.75,0,0.25,0.5,0.25,0.25,0.25,0,0.25,NA,NA,NA,NA,NA,0.66,NA,NA,"A capital gains tax.",1,0,0,0,0,NA,0.66,"No trade-off was mentioned.",0,0,0,1,0,NA
"273",273,1,1,38,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$110,001_to_$150,000",NA,0,0,0,0,1,0,0,"H2P",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.7,"The country","the_country",0,0,1,0,0.75,1,0.25,0.5,0,0.25,0,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.33,"A capital gains tax.",1,0,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA
"274",274,1,1,33,0,1,0,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"J3X",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"1 enfant 0-5 ans",0,1,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.11,0.8,"Their party","their_party",0,1,0,0,0.75,1,0.5,0.25,0,0.25,0.25,0.25,0,0.25,NA,1,NA,NA,NA,NA,1,NA,"No exception was mentioned.",0,0,0,1,0,0.33,NA,"No trade-off was mentioned.",0,0,0,1,NA,0.33
