"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"tax_raw","Wealth tax","vote_PCC_bin",1975,-0.346,-3.561,2.869,0.833,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","vote_PLC_bin",1975,0.344,-2.38,3.069,0.804,"","No clear effect","tax","Raise revenue, tax preferences"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","age18_34_bin",2000,0.01,-0.049,0.068,0.749,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","age55plus_bin",2000,-0.066,-0.124,-0.008,0.025,"*","Negative","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","alberta_bin",2000,-0.002,-0.061,0.057,0.942,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","children_bin",2000,0.002,-0.045,0.048,0.95,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","employ_fulltime_bin",2000,0.009,-0.042,0.059,0.737,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_define_QC_first_bin",2000,-0.009,-0.096,0.078,0.836,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_right_num",2000,0.044,-0.064,0.152,0.428,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_vote_fed_left",2000,-0.067,-0.179,0.044,0.237,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_vote_prov_left",2000,-0.007,-0.071,0.058,0.842,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","incomeHigh_bin",2000,0.024,-0.034,0.082,0.422,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","quebec_bin",2000,-0.033,-0.127,0.061,0.487,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","region_eastcoast_bin",2000,-0.035,-0.094,0.023,0.236,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ses_french_bin",2000,0.038,-0.053,0.13,0.414,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ses_male_bin",2000,-0.039,-0.082,0.004,0.078,".","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","trust_inst_fed_bin",2000,0.057,0,0.114,0.049,"*","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","trust_inst_prov_bin",2000,-0.019,-0.075,0.037,0.506,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","univ_educ_bin",2000,0.014,-0.03,0.057,0.537,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","vote_PCC_bin",2000,0.047,-0.017,0.111,0.147,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","vote_PLC_bin",2000,0.012,-0.047,0.071,0.694,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","age18_34_bin",2000,-0.052,-0.116,0.011,0.106,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","age55plus_bin",2000,0.021,-0.04,0.081,0.507,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","alberta_bin",2000,-0.003,-0.066,0.06,0.914,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","children_bin",2000,-0.015,-0.065,0.034,0.55,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","employ_fulltime_bin",2000,-0.037,-0.089,0.015,0.162,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ideo_define_QC_first_bin",2000,0.03,-0.063,0.124,0.523,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ideo_right_num",2000,-0.112,-0.227,0.004,0.057,".","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ideo_vote_fed_left",2000,0.037,-0.078,0.153,0.526,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ideo_vote_prov_left",2000,0.081,0.015,0.148,0.017,"*","Positive","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","incomeHigh_bin",2000,-0.014,-0.075,0.047,0.654,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","quebec_bin",2000,0.073,-0.031,0.176,0.169,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","region_eastcoast_bin",2000,0.023,-0.04,0.085,0.479,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ses_french_bin",2000,-0.041,-0.137,0.055,0.401,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","ses_male_bin",2000,0.02,-0.026,0.065,0.396,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","trust_inst_fed_bin",2000,-0.04,-0.097,0.017,0.172,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","trust_inst_prov_bin",2000,0.059,0,0.117,0.049,"*","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","univ_educ_bin",2000,0.018,-0.028,0.063,0.448,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","vote_PCC_bin",2000,-0.069,-0.136,-0.001,0.046,"*","Negative","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, home care","vote_PLC_bin",2000,-0.014,-0.075,0.047,0.645,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","age18_34_bin",2000,0.025,-0.036,0.086,0.419,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","age55plus_bin",2000,0.028,-0.029,0.086,0.337,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","alberta_bin",2000,-0.027,-0.085,0.031,0.361,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","children_bin",2000,-0.01,-0.057,0.038,0.692,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","employ_fulltime_bin",2000,0.053,0.004,0.101,0.034,"*","Positive","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ideo_define_QC_first_bin",2000,0.009,-0.078,0.096,0.847,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ideo_right_num",2000,0.033,-0.078,0.144,0.559,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ideo_vote_fed_left",2000,-0.019,-0.133,0.095,0.742,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ideo_vote_prov_left",2000,-0.1,-0.164,-0.036,0.002,"**","Negative","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","incomeHigh_bin",2000,-0.034,-0.09,0.022,0.229,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","quebec_bin",2000,-0.034,-0.133,0.065,0.502,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","region_eastcoast_bin",2000,-0.002,-0.06,0.055,0.939,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ses_french_bin",2000,0.027,-0.07,0.125,0.581,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","ses_male_bin",2000,0.018,-0.025,0.061,0.403,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","trust_inst_fed_bin",2000,0.012,-0.043,0.067,0.668,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","trust_inst_prov_bin",2000,-0.051,-0.104,0.003,0.065,".","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","univ_educ_bin",2000,-0.039,-0.082,0.004,0.076,".","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","vote_PCC_bin",2000,0.031,-0.032,0.095,0.335,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Target low-income seniors, pensions","vote_PLC_bin",2000,0.047,-0.013,0.107,0.123,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","age18_34_bin",1977,0.002,-0.038,0.042,0.929,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","age55plus_bin",1977,0.008,-0.03,0.045,0.689,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","alberta_bin",1977,0.031,-0.013,0.076,0.17,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","children_bin",1977,0.006,-0.025,0.037,0.708,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","employ_fulltime_bin",1977,-0.003,-0.037,0.031,0.862,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ideo_define_QC_first_bin",1977,-0.061,-0.103,-0.019,0.004,"**","Negative","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ideo_right_num",1977,-0.02,-0.092,0.052,0.587,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ideo_vote_fed_left",1977,0.033,-0.045,0.11,0.407,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ideo_vote_prov_left",1977,-0.036,-0.08,0.009,0.115,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","incomeHigh_bin",1977,0.072,0.025,0.118,0.002,"**","Positive","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","quebec_bin",1977,-0.023,-0.079,0.033,0.418,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","region_eastcoast_bin",1977,0.02,-0.025,0.065,0.383,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ses_french_bin",1977,0.061,-0.005,0.128,0.072,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","ses_male_bin",1977,-0.009,-0.038,0.02,0.534,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","trust_inst_fed_bin",1977,-0.034,-0.071,0.004,0.076,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","trust_inst_prov_bin",1977,-0.002,-0.04,0.036,0.919,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","univ_educ_bin",1977,0.016,-0.013,0.046,0.276,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","vote_PCC_bin",1977,0.048,0,0.095,0.051,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Increase home care for all, reduce max old-age pension","vote_PLC_bin",1977,-0.014,-0.055,0.027,0.508,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","age18_34_bin",1977,-0.044,-0.095,0.008,0.098,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","age55plus_bin",1977,0.065,0.016,0.115,0.01,"*","Positive","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","alberta_bin",1977,-0.01,-0.059,0.04,0.698,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","children_bin",1977,-0.019,-0.058,0.021,0.355,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","employ_fulltime_bin",1977,-0.047,-0.089,-0.005,0.027,"*","Negative","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ideo_define_QC_first_bin",1977,0.045,-0.035,0.125,0.27,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ideo_right_num",1977,-0.106,-0.199,-0.012,0.027,"*","Negative","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ideo_vote_fed_left",1977,0.093,-0.002,0.188,0.055,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ideo_vote_prov_left",1977,0.053,0,0.106,0.05,".","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","incomeHigh_bin",1977,-0.001,-0.051,0.049,0.958,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","quebec_bin",1977,-0.062,-0.144,0.019,0.132,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","region_eastcoast_bin",1977,-0.033,-0.082,0.015,0.18,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ses_french_bin",1977,0.065,-0.026,0.157,0.162,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","ses_male_bin",1977,-0.005,-0.042,0.032,0.781,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","trust_inst_fed_bin",1977,-0.035,-0.082,0.012,0.14,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","trust_inst_prov_bin",1977,0.009,-0.041,0.058,0.731,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","univ_educ_bin",1977,0.004,-0.033,0.041,0.846,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","vote_PCC_bin",1977,0.03,-0.03,0.091,0.328,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, home care","vote_PLC_bin",1977,-0.012,-0.06,0.036,0.62,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, pensions","age18_34_bin",1977,-0.017,-0.054,0.021,0.383,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, pensions","age55plus_bin",1977,0.018,-0.019,0.055,0.347,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, pensions","alberta_bin",1977,0.027,-0.017,0.071,0.227,"","No clear effect","hc","Home care priorities, target group"
"hc_intense_logit","Target low-income seniors, pensions","children_bin",1977,0.004,-0.026,0.035,0.774,"","No clear effect","hc","Home care priorities, target group"
